Lon,Lat,Depth
-94.822998,59.999673,0
-94.825745,59.993492,0
-94.835358,59.977693,0
-94.846344,59.97357,0
-94.854584,59.962573,0
-94.842224,59.957073,0
-94.838104,59.950197,0
-94.836731,59.934376,0
-94.824371,59.915795,0
-94.818878,59.89307,0
-94.810638,59.888937,0
-94.809265,59.871709,0
-94.794159,59.832395,0
-94.796906,59.81859,0
-94.788666,59.795798,0
-94.770813,59.78958,0
-94.780426,59.768152,0
-94.798279,59.750169,0
-94.814758,59.724562,0
-94.824371,59.673982,0
-94.835358,59.637211,0
-94.827118,59.598316,0
-94.768066,59.561462,0
-94.802399,59.551721,0
-94.802399,59.532229,0
-94.780426,59.502273,0
-94.743347,59.457639,0
-94.718628,59.379387,0
-94.670563,59.359796,0
-94.717255,59.322681,0
-94.74472,59.307964,0
-94.768066,59.289033,0
-94.787292,59.247628,0
-94.784546,59.209688,0
-94.783173,59.156924,0
-94.798279,59.082916,0
-94.788666,59.04338,0
-94.747467,59.009456,0
-94.691162,58.962048,0
-94.610138,58.942924,0
-94.597778,58.858513,0
-94.549713,58.829383,0
-94.486542,58.79169,0
-94.475555,58.755381,0
-94.456329,58.719747,0
-94.402771,58.702629,0
-94.338226,58.714042,0
-94.297028,58.746119,0
-94.284668,58.771048,0
-94.264069,58.789555,0
-94.213257,58.811608,0
-94.172058,58.774608,0
-94.073181,58.763928,0
-93.971558,58.772472,0
-93.902893,58.767488,0
-93.820496,58.778879,0
-93.740845,58.772472,0
-93.751831,58.795959,0
-93.66394,58.790267,0
-93.610382,58.77532,0
-93.534851,58.780303,0
-93.468933,58.7682,0
-93.448334,58.729728,0
-93.405762,58.729728,0
-93.382416,58.756093,0
-93.327484,58.763928,0
-93.240967,58.765352,0
-93.205261,58.763928,0
-93.164063,58.725451,0
-93.14209,58.681221,0
-93.131104,58.608334,0
-93.12561,58.538161,0
-93.089905,58.443421,0
-93.026733,58.341218,0
-92.977295,58.313817,0
-92.930603,58.221365,0
-92.872925,58.172151,0
-92.809753,58.047365,0
-92.765808,57.892957,0
-92.688904,57.737883,0
-92.568054,57.580669,0
-92.441711,57.42721,0
-92.419739,57.326521,0
-92.480164,57.19432,0
-92.579041,57.070603,0
-92.70813,56.962947,0
-92.205505,57.070603,0
-91.760559,57.106419,0
-91.186523,57.241908,0
-90.920105,57.262708,0
-90.656433,57.237449,0
-90.409241,57.182413,0
-90.071411,57.058657,0
-89.706116,56.962947,0
-89.022217,56.848972,0
-91.395264,55.329144,0
-93.603516,53.761702,0
-95.152588,52.822683,0
-95.163574,50.659908,0
-95.174561,49.001844,0
-101.381836,49.001844,0
-101.447754,49.901711,0
-101.524658,50.944584,0
-101.590576,51.951037,0
-101.700439,53.014783,0
-101.843262,54.41893,0
-101.964111,55.758032,0
-101.99707,56.830944,0
-101.99707,58.211238,0
-102.008057,59.181557,0
-102.008057,60.004479,0
-94.855957,60.001733,0
